place_id,name,formatted_address,high_chair_available,kids_menu,spacious_seating,kid_noise_tolerant,review_signals,ai_summary,ai_summary_refined,ai_summary_final_v4,ai_summary_final_clean,ai_summary_humanized
ChIJSVOJyLipQjQRT_OG-Tg1QRg,PAPA RESTAURANT （臺北師大店）／師大美食/師大義大利麵/師大簡餐/師大披薩/師大手工烘培/師大歐式麵包/師大下午茶/師大聚餐推薦/師大商業午餐/師大包場,106臺灣臺北市大安區師大路80巷1-1號,unknown,unknown,unknown,unknown,,雖然關於嬰幼兒設備的評論不多，但這裡整體的環境舒適，適合同家人一起共享美食。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,現有評論提供的親子用餐線索有限，若有育兒設備需求，建議先向店家確認。,親子相關線索不多，有需求建議先詢問店家。
ChIJLU89EYKpQjQRoPkxb7kg0Aw,吐司利亞 永康店,106臺灣臺北市大安區信義路二段200號,unknown,unknown,unknown,unknown,,雖然關於嬰幼兒設備的評論不多，但這裡整體的環境舒適，適合同家人一起共享美食。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,現有評論提供的親子用餐線索有限，若有育兒設備需求，建議先向店家確認。,親子相關線索不多，有需求建議先詢問店家。
ChIJpdhua9OrQjQRFSrQFoUcnJQ,饞食坊,106臺灣臺北市大安區信義路四段30巷58號,unknown,unknown,unknown,unknown,,目前尚無明確的專屬設備資訊，不過這裡的用餐氣氛輕鬆，適合一般家庭聚餐。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,從目前資訊來看，尚無法明確判斷這家餐廳的親子友善程度，可再搭配實際需求評估。,從目前資訊來看，尚無法明確判斷這家餐廳的親子友善程度，可再搭配實際需求評估。
ChIJ63TtzA2pQjQRYLTOoGVHw3g,豐禾 臺味風格料理 臺北南京東店,104臺灣臺北市中山區南京東路二段146號2F,unknown,unknown,no,unknown,,這裡雖然目前育兒設施資訊較少，但環境氛圍較為大眾化，是個溫馨的料理店選擇。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,從目前資訊來看，尚無法明確判斷這家餐廳的親子友善程度，可再搭配實際需求評估。,從目前資訊來看，尚無法明確判斷這家餐廳的親子友善程度，可再搭配實際需求評估。
ChIJHdyrxrWpQjQRVUx2nUhAuPs,Second Floor 貳樓中山南西店,104臺灣臺北市中山區中山北路二段16巷22號,unknown,unknown,unknown,unknown,,雖然關於嬰幼兒設備的評論不多，但這裡整體的環境舒適，適合同家人一起共享美食。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,現有評論提供的親子用餐線索有限，若有育兒設備需求，建議先向店家確認。,親子相關線索不多，有需求建議先詢問店家。
ChIJyQU1ZgWsQjQR5kN2WtEzKtU,頁小館,10463臺灣臺北市中山區北安路595巷20弄4號1樓,unknown,unknown,unknown,unknown,,目前尚無明確的專屬設備資訊，不過這裡的用餐氣氛輕鬆，適合一般家庭聚餐。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。
ChIJjTMYlGerQjQRFFqF4P5iLfQ,THE·春 Fusion 中山（最後收客時間 20:30）,10491臺灣臺北市中山區中山北路三段23號,unknown,unknown,unknown,unknown,,目前尚無明確的專屬設備資訊，不過這裡的用餐氣氛輕鬆，適合一般家庭聚餐。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。
ChIJr9JFPW-pQjQRvynzM2OVS6I,青葉臺灣料理（創始店）,104臺灣臺北市中山區中山北路一段105巷10號,unknown,unknown,unknown,unknown,,目前尚無明確的專屬設備資訊，不過這裡的用餐氣氛輕鬆，適合一般家庭聚餐。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。
ChIJc3mO3Y-pQjQRu0eMzMjdyj0,一屋 x COUPLE²｜臺北中山區慶生・紀念日餐酒館,104臺灣臺北市中山區中山北路一段83巷18號,unknown,unknown,unknown,yes,服務人員也都非常友善👍👍,這裡有對孩童聲音較為包容，服務人員也都非常友善👍👍，是質感佳的親子友善餐酒館，適合與家人一同前往品味。,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。（評論顯示：服務人員也都非常友善👍👍）,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，服務人員也都非常友善👍👍。,以家庭聚餐需求來看，整體氛圍對親子用餐較包容，整體服務感受偏友善，整體環境較適合親子同行。,以家庭聚餐需求來看，整體氛圍對孩子活動較能接受，整體服務感受偏友善，帶小孩來用餐會比較輕鬆。
ChIJg3D5FFSpQjQRjxW3v1V5q4c,瑪喜餐廳,10491臺灣臺北市中山區中山北路三段26-1號民權西路捷運站 9 or 10號出口400公尺,unknown,unknown,unknown,yes,留下很好的友善印象,這裡有對孩童聲音較為包容，留下很好的友善印象，是質感佳的親子友善餐廳，適合與家人一同前往品味。,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。（評論顯示：留下很好的友善印象）,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，留下很好的友善印象。,這家餐廳整體氛圍對親子用餐較包容，整體服務感受偏友善，對家庭客群而言，整體便利度較高。,這家餐廳整體氛圍對孩子活動較能接受，整體服務感受偏友善，對家庭客人來說會比較方便。
ChIJZf_OS2ipQjQRE1H_bmSb708,Buttermilk 摩登美式餐廳,10491臺灣臺北市中山區中山北路二段57之1號,unknown,unknown,unknown,unknown,,這裡雖然目前育兒設施資訊較少，但環境氛圍較為大眾化，是個溫馨的餐廳選擇。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。
ChIJPSyKR2mpQjQRLB_JwBEp9H4,咖啡瑪榭 中山店,10491臺灣臺北市中山區中山北路二段16巷15號1樓,unknown,unknown,yes,unknown,,這裡有寬敞的座位區，是精緻的親子友善咖啡廳，適合與家人一同前往品味。,座位空間較寬敞，整體環境對帶小孩的家庭較為友善。,座位空間較寬敞，整體環境對帶小孩的家庭較為友善，整體用餐空間較為寬鬆。,以家庭聚餐需求來看，座位空間較寬敞，對家庭客群而言，整體便利度較高。,以家庭聚餐需求來看，座位空間不擁擠，對家庭客人來說會比較方便。
ChIJkSOTUfKrQjQRmr6m00-3INA,糀日和 Kouji Wafu Pasta,10489臺灣臺北市中山區龍江路79號,unknown,unknown,unknown,unknown,,目前尚無明確的專屬設備資訊，不過這裡的用餐氣氛輕鬆，適合一般家庭聚餐。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,現有評論提供的親子用餐線索有限，若有育兒設備需求，建議先向店家確認。,親子相關線索不多，有需求建議先詢問店家。
ChIJWSrdbHOrQjQRUBnsOzPfyE8,よる-Yoru by Dennis Wang,10491臺灣臺北市中山區八德路二段332巷16號,unknown,unknown,unknown,unknown,,目前尚無明確的專屬設備資訊，不過這裡的用餐氣氛輕鬆，適合一般家庭聚餐。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,現有評論提供的親子用餐線索有限，若有育兒設備需求，建議先向店家確認。,親子相關線索不多，有需求建議先詢問店家。
ChIJHQT4ZMepQjQRNA8BTVY9L-o,阪前鐵板燒 臺北中山北店,104臺灣臺北市中山區中山北路二段52號,unknown,unknown,unknown,yes,服務人員的友善跟細心問候,這裡有對孩童聲音較為包容，服務人員的友善跟細心問候，是質感佳的親子友善餐廳，適合與家人一同前往品味。,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。（評論顯示：服務人員的友善跟細心問候）,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，服務人員的友善跟細心問候。,這家餐廳整體氛圍對親子用餐較包容，整體服務感受偏友善，整體環境較適合親子同行。,這家餐廳整體氛圍對孩子活動較能接受，整體服務感受偏友善，帶小孩來用餐會比較輕鬆。
ChIJoWx2xJWpQjQRdECjBbw_IkA,美術系壽司-臺北中山店,10491臺灣臺北市中山區民權西路36-1號1樓,unknown,unknown,unknown,unknown,,這裡雖然目前育兒設施資訊較少，但環境氛圍較為大眾化，是個溫馨的壽司店選擇。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,從目前資訊來看，尚無法明確判斷這家日式餐廳的親子友善程度，可再搭配實際需求評估。,從目前資訊來看，尚無法明確判斷這家日式餐廳的親子友善程度，可再搭配實際需求評估。
ChIJCzPYW2ipQjQR-p1YtM7k8jA,金品茶樓,10491臺灣臺北市中山區長春路16號,unknown,unknown,unknown,unknown,,目前尚無明確的專屬設備資訊，不過這裡的用餐氣氛輕鬆，適合一般家庭聚餐。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,現有評論提供的親子用餐線索有限，若有育兒設備需求，建議先向店家確認。,親子相關線索不多，有需求建議先詢問店家。
ChIJe_wsDfqpQjQRQTD25ugIkK4,butcher jr. by lanpengyou 中山,10444臺灣臺北市中山區中山北路一段140巷2-2號1樓,unknown,unknown,unknown,unknown,,這裡雖然目前育兒設施資訊較少，但環境氛圍較為大眾化，是個溫馨的餐廳選擇。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。
ChIJvw4JL-GpQjQR06sfBHzlFSw,潮丼日式定食/平價美食餐廳,104臺灣臺北市中山區民生西路45巷7弄21號,unknown,unknown,unknown,unknown,,雖然關於嬰幼兒設備的評論不多，但這裡整體的環境舒適，適合同家人一起共享美食。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。
