place_id,name,phone,website_url,reservation_url
ChIJA9_TFFmvQjQRA-tp1e3KJlo,雙月食品社 北投店,02 2895 1818,https://www.moonmoonfood.com/CISTopic?g=S00037,
ChIJgbsfD3GpQjQR7z5ZO22KdVQ,雙月食品社 青島店,02 3393 8953,https://www.moonmoonfood.com/,
ChIJu98loqipQjQRF3IXpB6aGI8,雙月食品社 濟南店,02 3393 8952,,
ChIJXSmvd0WvQjQR2Fnf2iVqdig,雙喵星球蔬食日常,02 2831 9191,https://www.instagram.com/doublepawsplanet?igsh=ODJicmZ5eGtxdm0x,
ChIJU09lSJqpQjQR0DsiKqtRtGY,雙囍家常料理,02 2356 3033,http://www.facebook.com/doublehappinesscuisine,
ChIJ_cGoEQCvQjQRaXdtAsUBw2c,雞老闆 桶仔雞 士林店,02 2881 0777,https://www.facebook.com/chickenrc/,
ChIJT4KnlrapQjQRXX-2crB-I-8,雞泰炒 《Kanokwan老麵攤總店》 《隱藏版料理》,02 2501 6151,https://www.facebook.com/TuttiCafeNJTWN/,
ChIJ6yJJIGWqQjQRk0JZXZX_-p0,龎家肉羹,02 8661 9286,,
ChIJ9SDLtY-tQjQRdnGfty7CCds,懶的鳥小姐,0906 787 521,http://www.facebook.com/Ms.LazyBird,
ChIJjaBD1pesQjQR5kh7-GQFnDU,羅丹薩咖啡,02 2633 6162,http://www.rodanthe-cafe.com/menu/,
ChIJ38GxM02pQjQR73l9MlYgclQ,羅素義式簡餐,0989 519 818,https://www.facebook.com/%E7%BE%85%E7%B4%A0%E7%BE%A9%E5%BC%8F%E7%B0%A1%E9%A4%90-109965000792914/,
ChIJnxmQysCrQjQR4PuOIqfa5gU,關於你的早晨,02 6605 8172,https://lin.ee/AVE1waA,
ChIJ4aYSmbevQjQR1oC9MclnE58,關渡 宇弘越南美食,02 2891 2311,,
ChIJVxxYJWSsQjQR9TIcLT5AfNI,麗山早午餐,02 2799 8592,,
ChIJnxbWNYypQjQR2K598VfD3D4,麗江雲南美食小館,02 2365 5343,,
ChIJVSlgImqtQjQRbQdqBcuQMuo,寶貝餓餓,02 2792 5522,,
ChIJi-PW0vauQjQRfLRA18PEfyM,寶堡飽複合式早餐,02 2823 0258,,
ChIJkyEqHImuQjQRpGvyr-VxzF0,蘇杭365上海餐酒館(北護店),02 2828 6828,http://suhung.com.tw/,
ChIJJwMI43OpQjQRwwiSvnmKVyk,蘇杭餐廳 濟南店,02 2396 3186,http://www.suhung.com.tw/,
ChIJYUGWzJupQjQR30LzEzBzJFM,蘇杭點心店,02 2394 3725,https://www.facebook.com/%E8%98%87%E6%9D%AD%E9%BB%9E%E5%BF%83%E5%BA%97-1014056695464451/,
ChIJucJi0cerQjQRFkntsjnV2U8,蘇阿姨比薩屋,02 2740 2328,https://www.facebook.com/Auntsupizza0316/,
ChIJw5OJncirQjQR0tZoHi8PCDI,蘑蔬室 素食窯烤披薩 PIZZA,02 2732 6039,https://www.instagram.com/mosu20200621/,
ChIJC8seTm6sQjQR6cLj6hayijk,覺旅咖啡 西湖店,02 8751 3227,https://www.journeykaffe.org/,
ChIJB0PpcUKrQjQRuJ-11m16YlU,覺旅咖啡 Journey Kaffe 南京復興店,02 2514 7100,https://www.journeykaffe.org/,
ChIJu9DoyWKrQjQRMeB_-K04hSg,麵匡匡拉麵食堂 台北光復北店,02 2742 1176,https://www.mkkramen.com/,
ChIJY9f_UFqrQjQR42JiINXHQjY,麵匡匡拉麵食堂 捷運景美店,02 8931 3001,https://www.mkkramen.com/,
ChIJyZbq2WWtQjQRyfvDoL6CN6Q,麵屋技庵,02 8509 2852,https://www.facebook.com/profile.php?id=100091497320985&mibextid=LQQJ4d,
ChIJl3xKnbyrQjQRB6B3FOtFnjA,麵食主義 KIRIN PASTA 忠孝店,02 2749 1861,https://www.facebook.com/KILIN.PASTA/,
ChIJH2mJIHCrQjQRXlTlfa0BWCY,鐵丸十三堂,02 2654 7008,https://zh-tw.facebook.com/teizumaru13,
ChIJj4yDEWipQjQRRkwWJ-SFBOM,露天早午餐,0908 680 477,,
ChIJjfzEsLCrQjQRVcQNcIk94A8,饗食天堂 台北信義店,02 7737 5889,https://www.eatogether.com.tw/zh-TW/home,
ChIJv2DKasSrQjQRuOouZgxHSMQ,饗食雪屋,02 2930 1616,,
ChIJnWx4X8apQjQRj_SrSZQBNZA,饗旅,02 2531 0880,,
ChIJeauYAfKrQjQRN9q5ZO1xBTo,饗樂餐廳 Feast &Fun,02 2325 2074,,
ChIJL25qhuqsQjQR7JV6vxpbgok,饗趣31義式景觀餐廳,02 2791 3281,https://www.facebook.com/DillDahuPark/,
ChIJyZA0vg2pQjQRbQk24f9KUHE,魔法咖哩 台北站前店,02 2388 6298,https://www.magiccurry.com.tw/,
ChIJd9QKFaWuQjQRLPGO-ltaXj4,歡樂便所主題餐廳,02 8861 4384,https://my.matterport.com/show/?m=P1J1qTZ2Q72,
ChIJD_RlHEOuQjQR3oz88b8C2eU,蘿特思咖啡簡餐,02 2894 3945,,
ChIJZ-rQtAmpQjQR8EtGCbLhhWM,囍愛義廚館FANCY PASTA,02 2388 5551,https://www.instagram.com/fancypasta_no.39?igsh=dXpscnRxNDNhN3B0&utm_source=qr,
ChIJ9QaFVImpQjQRNp2gEkhxhc4,蠶居生活美食,02 2363 2883,,
ChIJ4cI98NepQjQR3Uy-HdOy5k8,鱷吐司 A Toast,02 2363 0101,https://www.facebook.com/atoast0214/,
ChIJXXUDzR6rQjQRCGaBO4jf58A,鱷吐司 A Toast 南京三民,02 2756 0101,,
ChIJeYBhGberQjQRAH3dKYsaHtc,A Beach 101&Pizza,02 2722 2324,https://www.abeach101.com/,
ChIJvT6WVACpQjQRpcNuwUn23tY,Add Pasta & Brunch 要加麵嗎義大利麵,02 2579 0085,https://lin.ee/4GCEPeq,
ChIJ_QYiGnupQjQRC8BOTkFJuHs,Alleycat's Pizza,02 2393 2689,http://www.alleycatspizza.com/,
ChIJPXI-Hk2pQjQRI_SAfW2WACk,Angel 5 Pizzeria,02 2394 5566,,
ChIJs7UtRQCpQjQRSjtJ4uj8tes,Angelo kitchen （安吉樂叔叔 ）異國料理 義大利麵 自製生面披薩 炸物 輕食,02 2592 8995,https://shop.ichefpos.com/store/zqmA3jWG/ordering,
ChIJqdvkmMCrQjQR3IIJsoKt0Mk,At.First_More早寓,02 2711 9011,https://www.instagram.com/atfirst_more/,
ChIJ39G4keGtQjQRd5mdfKmFUlA,Atlas Brunch & Pasta 亞斯義大利麵,02 2631 5200,http://www.facebook.com/Atlas-Brunch-Pasta-%E4%BA%9E%E6%96%AF%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5-1975410049215534/,
ChIJ6ZLHHYmrQjQRKeVAlEcW3Jk,BACKMOUNT.後山咖啡,0958 286 210,https://backmount.weebly.com/,
ChIJn71CL8KrQjQRmU_Q4Fo0Wg4,BANCO 窯烤 Pizza 八德門市,02 2579 4010,,
ChIJhY8_8b-rQjQRC-AX8k3jPSs,BANCO棒可 窯烤PIZZA . 自製生麵 世貿店,02 2720 6750,http://www.bancopizza.com.tw/,
ChIJW5thyWOpQjQRU5JJgEIIVl0,BANCO棒可 窯烤PIZZA . 自製生麵 長安店,02 2503 0221,http://www.bancopizza.com.tw/,
ChIJG65ZZISpQjQR7BMW90XtB14,Bea's Bistro 美式餐館,02 2391 8827,,
ChIJy8IZTV2tQjQRGUgoyrd-7Kk,Bear Brunch(熊熊早午餐),02 2627 1122,,
ChIJxfXbxfSuQjQRcIA5w6XinqM,BEATA餐廳,02 2823 1602,,
ChIJry0MnyepQjQRvWrS909CcXQ,BeGood Bakery,02 2564 3577,http://www.humbleboutique.com.tw/,
ChIJgWQQdtKrQjQRbFaQKi3iYJk,BELLINI CAFFE 台北敦南店,02 2700 2088,http://www.bellinicaffe.com.tw/,
ChIJG36LdG2pQjQRkkhTYf4nqLU,BELLINI Pasta Pasta 台北京站店,02 2550 3238,http://www.bellinipasta.com.tw/,
ChIJk7mhJNirQjQRukXA362LDGU,BELLINI Pasta Pasta 南港潤泰店,02 2651 0811,https://www.bellinipasta.com.tw/,
ChIJzwp4oA6tQjQREDQBvyIbhqI,BEPPIN PASTA 義大利麵 美麗華店,02 8501 2822,https://www.mulino.tw/tw/brand/beppin,
ChIJVQnxOt6rQjQRJJWVZGGumA4,BEPPIN PASTA 義大利麵 龍江店,02 2501 6155,https://www.mulino.tw/tw/brand/beppin,
ChIJT0TvcQepQjQRt0kh1lZlz4Y,BEPPIN PASTA EXPRESS 義大利麵京站店,02 2559 8528,https://www.mulino.tw/tw/brand/beppin,
ChIJ4RMwsoqpQjQRnWpQtenAjhw,best義pasta食堂,02 2370 2568,https://www.facebook.com/BestYipasta1061216/,
ChIJ24ETXymtQjQRznH-ZnUhaK8,BirDining蔦飼料餐食料理,02 2533 6608,https://instagram.com/birdining?utm_medium=copy_link,
ChIJrzD82IWpQjQRn9Sg813dzQU,Block & Cafe. 町咖啡,02 2558 8163,https://station-cafe.tw/,
ChIJNbZg_9erQjQRUQMCt9JTmCw,Blursday Draft.Cafe 咖啡.酒吧,02 2778 3679,https://www.facebook.com/BlursdayDraft.Cafe/,
ChIJbe2hrQyvQjQRRntz_54mX3U,Bonita廚房,02 2891 8883,,
ChIJecc4RGKsQjQRqBL26F3o7UQ,Bonjour 日安,02 2798 5786,,
ChIJsRFP24upQjQRKE_wfJ0HgkI,Brass Joy cafe 銅樂咖啡,02 2362 6035,https://www.facebook.com/BrassJoy-cafe-%E9%8A%85%E6%A8%82%E5%92%96%E5%95%A1-1060813753959637/?fref=ts,
ChIJvwDbIb2uQjQRZDfl_UYYHkE,Bremen不萊梅,02 2834 8007,https://www.facebook.com/bremen20160227/?fref=ts,
ChIJcblq2TivQjQRjWGXiLkHG1M,BRUN不然-天母店,02 2876 9222,https://www.instagram.com/brun.taipei?igsh=MWp1dWl4OHh6amhoZA==,
ChIJF0vFuO2rQjQRWB6d1NTlV_k,BRUN不然-安和店,02 2772 5222,https://www.instagram.com/brun.taipei/,
ChIJ1x_RyCyrQjQRFeMwfE9teds,BRUN不然-信義店,02 2707 3222,https://www.instagram.com/brun.taipei/,
ChIJtdFgc4uvQjQRpM9s2Wm_6F4,BULI不理 港式小餐館,02 2823 9730,https://www.instagram.com/bulibuli.life?igsh=MXR3MXo1NjJ5cXJ5NQ%3D%3D&utm_source=qr,
ChIJgU0snm6pQjQRmpAKNURzvss,Bun Bun 棒棒 中山店,02 2558 8883,,
ChIJ0Qqw8bqsQjQRd69kaDjB-ag,Buono Pizza布諾手工窯烤披薩,0987 493 088,https://www.facebook.com/buonopizza/,
ChIJJW6UVRmpQjQR2c93wFm4EWs,C：柒家珈琲（燉飯&義大利麵）,02 6604 1989,,
ChIJyekOec-rQjQRE3MGd5lZJGs,C25度咖啡館,02 2781 8902,http://c25cafe.mystrikingly.com/,
ChIJUTEhZjupQjQRniIWhMxZKDQ,CAFE ACME,02 6617 7979,https://acmetaipei.com/zh/pages/cafe-acme-taipei-fine-arts-museum,
ChIJN_NxPkWvQjQR1u2UC7jT6S0,CAFE ACME mini,02 6604 1104,http://www.cafeacme.com/,
ChIJc-oaHuepQjQRy7uYRlb_b8E,Cafe Ark,02 2536 2577,https://www.facebook.com/share/1YT1RgUfWd/?mibextid=wwXIfr,
ChIJUWioQs6rQjQR7gtiF30Rg-8,cafe BOMBOM,02 2765 6601,https://instagram.com/cafe_bombom386_official,
ChIJmd5Mp-irQjQRsuDYdZhMwb0,Café de LUGANO,02 2712 1660,https://www.instagram.com/cafe_de_lugano/,
ChIJ-ytmryetQjQRT-jLNPzoTXs,Café Kitsuné LaLaport 南港,02 2789 1115,https://onefifteen115.com/eat-drink/#CafeKitsune,
ChIJnZy-IMqvQjQRhdX2w_4HcKs,Cafe La Connection,02 2858 2018,https://instagram.com/cafe_la_connection?igshid=YmMyMTA2M2Y=,
ChIJF8QE8ESrQjQR54Q3gYiJ2yw,CAFE LE MAHE,02 6605 7160,https://d6star.tw/archives/10744,
ChIJs3-UuY-rQjQRp8aPL06uJnM,CAFÉ PADRINO教父咖啡,02 2528 8686,https://www.cafepadrino.tw/,
ChIJvWmFPV-pQjQRu_TYuwH_cBo,CAFE RACO,02 2517 5310,https://www.facebook.com/CAFERACO,
ChIJKzsqhymvQjQR0Y-XF9apD3U,CAFE!N 硬咖啡 士林門市,02 2883 1127,https://www.cafein.com.tw/,
ChIJb7wiEWmpQjQR2s-iHiPv944,Cafe' a' la mode 中山店,02 2581 6691,https://www.facebook.com/cafealamode/?rf=136600153173260,
ChIJ6wfdtaapQjQRkrOS7r-qOMU,Cafe365咖啡館,02 2371 0005,,
ChIJXV3RZsOrQjQRQvdi_pCOSvM,CAFEPRO職人咖啡商行敦化店,02 2579 8692,https://www.facebook.com/cafepro2,
ChIJZ3DVR3OpQjQR0hH_RqtbCgs,CAMPUS CAFE 站前店,02 2388 8616,http://www.gocampuscafe.com/,
ChIJXRs81GmrQjQRzAhgKrD7NOo,Casanova 義大利餐廳,02 2771 2680,https://www.facebook.com/CasanovaOsteria,
ChIJJ9B5dH6tQjQR3OOyP64Uals,CHALET V,02 8502 6688,https://www.instagram.com/chalet__v/,
ChIJcSTTfwOqQjQReskPxion2iQ,Chaup ! 轉角冰,,https://www.facebook.com/chaup.ice/,
ChIJcwBznOerQjQRw3kEBKhioPo,Cin Cin Osteria請請義大利餐廳 (慶城店),02 2712 2050,https://www.facebook.com/cincinosteria/,
ChIJW9eMArmrQjQRu01QlV9Ome8,Cin Cin Osteria請請義大利餐廳(逸仙店),02 8786 2056,https://www.facebook.com/cincinosteria5022,
ChIJuXVSfgGqQjQRRIWs4BiIN2s,Close to 早餐店,02 8663 3032,,
ChIJWdDBANqrQjQRAmKqoQ6AQCU,Cloud 9 Cafe 中山,02 2558 1275,https://www.facebook.com/thecloud9cafe?mibextid=ZbWKwL,
ChIJn3Ejo7WrQjQRNGr6hd6YrsA,Cloud 9 Cafe 信義店,02 2720 4179,,
ChIJDy5K6GurQjQRwCnRqYoXBpo,Coffee blablabla 松德,02 2346 1699,,
ChIJewavdIyuQjQR2GQkxk-ZSgo,Coffee Smith 早午餐、義大利麵、咖啡、甜點石牌店,02 2828 5787,https://www.facebook.com/p/Coffee-Smith%E7%9F%B3%E7%89%8C-100063611064312/?locale=zh_TW,
ChIJw5-D6-apQjQRjXh0VqdClgw,COFFEE TO (國家攝影文化中心門市),02 2311 6100,https://www.cafesole.co/,
ChIJYRppk-arQjQRRIg-7royHuY,Compas Pasta House 康帕斯義麵屋,02 2570 0389,https://www.instagram.com/compas.pasta.house/,
ChIJ51ckrG2rQjQRMY8TOluuHNU,ConfitRémi 黑米,02 8663 8008,https://www.facebook.com/ConfitR%C3%A9mi-%E9%BB%91%E7%B1%B3Caf%C3%A9Bistro-147315495313654/,
ChIJF2YM7y-pQjQRTVf-NWfqKJw,ConfitRémi 黑米(忠孝店),02 2750 0073,,
ChIJBZN05OepQjQR_17BxHgcKJg,Copoka PIZZA 酷薄咖,02 2321 2141,https://www.facebook.com/copokapizzataipei?mibextid=LQQJ4d,
ChIJV34M8y-rQjQRqTdvBoHQId8,Could be café 庫比咖啡小巨蛋店,02 2578 0997,https://www.facebook.com/couldbecafe3/,
ChIJ_RUAfoOrQjQRT22njKfmM6c,Cozy Quail Cafe 懶惰鳥咖啡,0908 080 205,https://www.cozyquailcafe.com/,
ChIJ8d31sryuQjQRYRWoyUaa2YM,Creative Pasta 創義麵 士林店,02 2881 1078,https://www.facebook.com/creativepasta/,
ChIJx1ZlCtavQjQRS-739JkUhvQ,Creative Pasta 創義麵 石牌店,02 2821 8567,https://www.facebook.com/creativepasta/,
ChIJrZFzMHqrQjQR98C0iNNjYRM,Creative Pasta 創義麵 忠孝店,02 2741 1559,https://m.facebook.com/creativepasta/,
ChIJkSEK_betQjQRMVWFqFYB3gE,Creative Pasta 創義麵 東湖店,02 2633 8399,https://www.facebook.com/creativepasta,
ChIJ7U8sZhurQjQR0rcBdoxIUH4,Creative Pasta 創義麵 松山店,02 2748 7461,https://m.facebook.com/creativepasta/,
ChIJFSbe67SrQjQRclTQpMiSzVA,Creative Pasta 創義麵 信義店,02 8780 9559,https://www.facebook.com/creativepasta/,
ChIJAUidpBOqQjQRTALxmhFJ-Ak,Creative Pasta 創義麵 萬芳店,02 2930 8181,https://www.facebook.com/creativepasta/,
ChIJizl1cj6pQjQR9pTlph-UU7s,D.G. Café,02 2553 6711,http://www.dghotel.com.tw/,
ChIJbWpWMryrQjQRILgcJwRpwKo,da Giovanni 喬凡尼小廚,02 2378 1718,https://www.instagram.com/cicchetteria_da_giovanni,
ChIJQySYqMmpQjQRDakmCh2ws6k,Danny’s cafe toast 早餐,02 2508 2397,https://shop.ichefpos.com/store/5fmmX0GC/ordering,
ChIJsejDS-irQjQRx1pISkZN5Ns,Darci's Italian Kitchen,02 2545 0609,,
ChIJXyGibjjFDRQRnkyzLjhA__o,Day Nice 日久阿囉哈早午餐 - 立農店,02 2822 2688,https://www.daynice.tw/home,
ChIJAcCoqdCtQjQR-Rd7FCFiqts,Day Nice 日久阿囉哈早餐 - 台北西湖店,02 2799 5883,https://www.daynice.tw/home,
ChIJAfy-YY-vQjQR7wXH79wC2po,Day Nice日久阿囉哈早午餐-天母北店,02 2876 1228,,
ChIJuSw-F3KpQjQRefGJLJvpPko,DayDayJamu Cafe 香料草本飲,0968 235 367,https://www.facebook.com/profile.php?id=61551095450561&mibextid=2JQ9oc,
ChIJnVCcwqypQjQRunZOaoCjiTo,Daylight光合箱子-站前店,02 2312 0561,https://inline.app/booking/-M8sDnihYZk7cF1FAtSG:inline-live-1/-OJGuLAhS9bC9TZjY59B,
ChIJp0JDQmmpQjQR7wjch6kWbC4,Dine in cafe,02 2521 9586,http://www.facebook.com/dineincafe,
ChIJG_aE5O2pQjQRu3kBAu_hgcE,Dino Brunch 迪諾早午餐,02 2599 5125,https://facebook.com/dinobrunch95,
ChIJ4z24mX2uQjQR9k3BQHdoBb4,DOORS 門片咖啡,02 2876 0088,https://www.doorscoffee2013.com/,
ChIJDSlwx7qvQjQRp7bf8lUGnaU,Dreamers Coffee Roasters,02 2838 5568,https://dreamerscoffee.com.tw/,
ChIJPU4clZyrQjQRHS9-VPPe3Bk,DREAMERS COFFEE ROASTERS 仁愛店,02 2771 0559,https://dreamerscoffee.com.tw/,
ChIJI0uEHKapQjQR2BkeB9Nid7U,Dreamers Coffee Roasters 永康店,02 2393 2585,https://dreamerscoffee.com.tw/,
ChIJP3oQE6GrQjQRAw1q2novHV8,e91義大利麵屋,02 2728 2832,http://www.facebook.com/pages/e91%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5%E5%B1%8B/202450233117090,
ChIJ_7HV8qSpQjQR6RP9c4jRftE,EatFat Pasta,0933 532 957,https://fb.me/EatFatPastaRisotto,
ChIJndYs4vmpQjQRZvt83Zqhzbg,EATPIZZA 易披薩 【師大店】,,http://www.eatpizza.com.tw/,
ChIJr0WRyb6vQjQR4tTYJ1-8P28,EGG BRUNCH 小蛋布朗奇,02 2897 5522,https://www.facebook.com/eggbrunchbeitou,
ChIJIUkXjuqtQjQRLBE3mWjaKvI,EJ-Enjoy Life Brunch & Cafe,0976 109 121,https://www.facebook.com/profile.php?id=61566830945948&mibextid=LQQJ4d,
ChIJ407ieRGpQjQRI_PKSoESqLg,Engolili 英格莉莉 (微風北車),02 2361 2858,,
ChIJb0GlSuWpQjQRsLNZ_aN7Nac,Felice饗樂 Pasta&Dessert &鍋物,02 2567 5600,,
ChIJZXNQAsWpQjQRIG1yCIQV7rw,FINE PASTA,0916 032 208,https://www.instagram.com/finepasta_/,
ChIJhXR3KPCpQjQRFabjlWCoWNI,Flag只見 西門。生Pasta,02 2361 0628,https://instagram.com/flagximen?igshid=OGQ5ZDc2ODk2ZA==,
ChIJ8eWRPYKpQjQRuXQ3tGY9wKo,Focus kitchen肯恩廚房,02 2395 7917,,
ChIJ_WBqlpauQjQR2A8lpSjc9o8,For you 早午餐,02 2832 2822,,
ChIJE6didaGtQjQR1fFRaq4lQdE,Funny拾光 親子感官互動空間 咖啡廳,02 2799 0097,https://inline.app/booking/-Ojy9M0uBxMZKcf7ogD1:inline-live-4/-Ojy9M71sE1JPEsOy35R,
ChIJY1XfgzypQjQRD-YiW1Z8Iuw,FUNPASTO 放鬆吃-行天宮店 地中海飲食&早午餐&晚餐&咖啡,02 2542 0121,https://funpasto.weebly.com/,
ChIJkwhy1ZKrQjQR7TwgoE858CE,GiraPizza 旋轉披薩,02 2718 0060,https://www.facebook.com/share/1BmvnHmvFy/?mibextid=wwXIfr,
ChIJeewawLWrQjQRndmzbVEaSDI,GMS coffee 特波咖啡,02 2785 8680,https://www.facebook.com/profile.php?id=100092656903767&mibextid=LQQJ4d,
ChIJy-wfvAmpQjQRUizTD5r4PDg,Go義式西門店(紅樓),0932 579 080,,
ChIJZxHWZiCrQjQRAdt0K4KjLmw,gonnaEAT 仁愛店,02 2772 5755,https://lihi.cc/pFliY,
ChIJxd2CXIypQjQRDilKuXoB97Q,gonnaEAT 京站店,02 2558 7968,https://lihi.cc/LPK64,
ChIJgbDnHYytQjQRXFUA67jfRe8,gonnaEAT 南港店,02 2651 5525,https://lihi.cc/viPhe,
ChIJ22KOy-irQjQRnrFOQj_aanw,gonnaPLUS地中海健康旗艦餐廳,02 2769 2885,https://lihi.cc/3fWqS,
ChIJIf-zrMyrQjQR_itasHwIbkc,Grab a Bite 幸福提食,02 2737 1073,https://www.facebook.com/2014Grab.a.Bite/,
ChIJlSAfC4KpQjQRPK_o-n52sn0,Gusto Pizza,02 2358 7001,https://www.gustopizza.com.tw/en,
ChIJz26kS7itQjQR1JhpoEVAXkM,Hao & TOAST 豪吐司,0978 699 402,https://www.facebook.com/Hao-TOAST-%E8%B1%AA%E5%90%90%E5%8F%B8-914219492288493/?modal=admin_todo_tour,
ChIJpUct45qtQjQRPud36sdNn7Y,Hearty Sandwich 哈媞手作三明治-內湖店,0933 223 602,https://portaly.cc/Heartysandwich,
ChIJtSptShKtQjQRYdGlg9uR6Xk,Herbar 喝吧BPA樂活店,02 2630 5119,https://herbar.tw/,
ChIJ-xu50L6rQjQR-80MoLznv44,Hërs biströ她,02 2746 9892,https://www.facebook.com/hersbistro/,
ChIJoTpjJACvQjQRp1eoECTEak4,HeyBrown 嘿布朗咖啡館,02 2823 8058,https://www.facebook.com/hey.brown.caffee?mibextid=2JQ9oc,
ChIJ30htQ9SrQjQRYDoLUkQf9vk,hi kidsroom 하이키즈룸 嗨有趣,,https://linkby.tw/hikidsroom,
ChIJSQGJ-umrQjQRRfk3xwerc-s,Hibi 日々咖啡,02 2377 0566,https://www.instagram.com/2025hibi_cafe?igsh=YzlqanVjY2tob3E=&utm_source=qr,
ChIJgZeTeMqrQjQRBURzXcm8ChU,Ho Kitchen,02 2732 7535,https://m.facebook.com/2hokitchen/,
ChIJVQR_uWusQjQRYNp5Wdmei40,Ho'me廚房&親子友善餐廳,02 2799 7200,https://www.facebook.com/o2sweetfamily/,
ChIJ7wHLoAWsQjQRSAO5dEd3Yw4,Housebistro好適廚坊,02 8509 5550,https://www.facebook.com/housebistro2014?mibextid=LQQJ4d,
ChIJkyaT41arQjQRclmpIHfVzYA,HOW齊早午餐,0967 276 762,,
ChIJbWZdoXypQjQRdEGjQX80M18,I'M PASTA 光華店,02 2395 6767,https://iampasta.com.tw/,
ChIJiX_KAgCvQjQR2ZQV-QpyxsY,I'm Pasta士林店,02 2886 6655,,
ChIJybXm82CpQjQRz8GJIZTlc9Y,i'm pasta松江店,02 2502 8707,https://iampasta.com.tw/,
ChIJFWU-qxOqQjQRO3K39porruo,I'm PASTA萬芳店,02 2930 3838,https://iampasta.com.tw/,
ChIJyb4-A6GrQjQR3qyOaip3b7s,iCC囍咖啡義式餐廳忠孝店,02 2727 0865,https://www.facebook.com/iccmozart/,
ChIJV6bN8L2sQjQR30dxySApQzM,ieat早午餐,02 2630 9515,https://m.facebook.com/ieatbreakfast1221/,
ChIJjZr8CaipQjQRcnGTYBoMjMQ,iHERE tea&cafe 西門頂級奶茶專家 X 冬仙堂,02 2311 5960,http://www.ihere.com.tw/,
ChIJ6RTf4eerQjQReMf8R80ZZsU,IKEA 瑞典餐廳 台北城市店 小巨蛋,02 412 8869,https://www.ikea.com.tw/zh/ikea-food/restaurant,
ChIJu-P6-H2rQjQRWseKixF7B-Y,IKEA瑞典餐廳 內湖店,02 412 8869#1,https://www.ikea.com.tw/zh/store/nei-hu/index,
ChIJeegCW7ivQjQR-ECgwsUzRSY,iL Vicino 奇諾義式餐廳,02 2871 1759,http://www.facebook.com/il.vicino.pizzeria.tw/,
ChIJw2A9BK2pQjQRg6KC98gL3co,inn cafe 西門店,02 2375 1212,https://www.facebook.com/inncafe.ximending/,
ChIJLddjuoWpQjQR305xoI6W43Y,inn cafe 師大店,02 2369 0055,https://www.facebook.com/inncafe.shida/,
ChIJ6ere6rurQjQRCmicPiS523g,INPARADISE 饗饗 微風信義店,02 8780 9988,http://inparadise.com.tw/,
ChIJt7vNFFSvQjQRp-Cw_uCjY8k,INTRO Kitchen,02 2834 2438,http://introandmore.com/,
ChIJBZALI_irQjQRxCx2wn6okX0,ivette Da An,02 2771 4996,https://www.instagram.com/ivettedaan/,
ChIJv2EeWrGvQjQRN758oKP7KUg,J’adore pasta,,https://www.instagram.com/jadorepasta111,
ChIJk8-Zk9mrQjQRBEnxj2z9AG0,J&R義法,02 2778 8701,https://www.facebook.com/JR%E7%BE%A9%E6%B3%95-464650933930921/,
ChIJ9ToZ2JKrQjQRQ3vAM8GGvls,J12 Caf'e 有機咖啡,02 8787 1621,https://rink.cc/hrktp,
ChIJ5xyebaypQjQRKeqNEK_tcRc,Jana café 嚼咖啡餐廳,02 2368 5345,https://www.facebook.com/janacafe0526?mibextid=LQQJ4d,
ChIJafvjYtqrQjQR1qe5eQ4T84w,JAPOLI義大利餐酒館,02 2731 6633,https://www.facebook.com/japoli.kingsknow/?ref=bookmarks,
ChIJpyXLkYCuQjQRWFAV7u5zS1o,JB's Diner,02 2876 1588,https://www.ubereats.com/store/jbs-diner/7WDs5IlmVuSQknnSglbxCA?utm_source=wok,
ChIJTRQvKDeqQjQRVsS5R68NLUU,Jn'F 義大利麵 比薩 安居店,02 2738 1815,https://www.facebook.com/JnFAnJu/,
ChIJJXnWJ3mrQjQRhAAAseqeQss,JODA CAFE 松山八德店,02 8261 5901,,
ChIJGb41NLupQjQRIfpcZcaILGs,JODO 飯糰咖啡手作專門店 台北汀州店,02 2368 8592,https://www.facebook.com/jodoriceballcoffee/,
ChIJ_8Sdei6tQjQRhVPMy3kSdGM,John's Pizzeria 小約翰手工披薩-西湖店,02 2627 4733,https://spot.line.me/detail/558431977837957408,
ChIJZ9CRgSCrQjQRj6jvOMwic5A,John's Pizzeria 小約翰手工披薩(三民店),02 2765 2495,,
ChIJ1W2EMSCpQjQRe7XFB7_R9Ak,JONAJA就那家早午餐,02 2500 7231,https://www.facebook.com/profile.php?id=100086453572313,
ChIJVZ7NeK-pQjQRL8Jd_o9Ck6s,JSP 呷尚寶艋舺店,02 2304 3489,http://twjsp.com.tw/,
ChIJJUA-xZKuQjQROpFGdtdB2z0,JSP呷尚宝北投石牌致遠店（自強街）,02 2821 8082,http://twjsp.com.tw/,
ChIJ-VvoIo-rQjQRB8OR5p2yJD0,Kaffi Bakki（咖啡、早午餐）,02 8786 0609,https://instagram.com/kaffi_bakki?igshid=YmMyMTA2M2Y=,
ChIJHy61KmerQjQR8yhICwzF4lI,Kingmauii 金茂宜咖啡 台北小巨蛋直營店,02 2719 5042,https://lin.ee/i8lhuzZ,
